operadora,title_text,reclamacao_text,status_text,data_text,scrapy_datetime
sulamerica-saude,Problemas para aderir a promoção e problemas para falar com atendimento humano,"A empresa SulAmérica tem me mandado emails sobre a promoção Treinou, Ganhou, porém a mesma tem dificultado ou escondido no aplicat",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,DEMORA PARA APROVAÇÃO RETIRADA DE TUMOR AGRESSIVO,"Tenho uma cirurgia prevista para 20/04/2023 para remoção de um tumor, mas a SulAmérica ainda não deu nenhum retorno desde 06/04 so",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,Nem atestado nem a receita foram disponibilizadas no APP.,"Fiz uma consulta telemedicina pelo APP e nem o atestado nem a receita foram disponibilizadas na seção ""Minha Saúde"" como",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,"Fiz o cadastro da promoção do Gympass, mas não consigo acessar o app",Fiz meu cadastro na Promoção do Gympass pelo App da SulAmérica (após um pop-up aparecer na home do app). Tudo certo nessa etapa. N,Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,Impossibilidade de reembolso no Banco Original pela Sul América Saúde,"Adquiri meu plano de Saúde Sul America Saúde pela Qualicorp.  Enviei meus dados bancários para reembolso , em meio a todas documen",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,[Editado pelo Reclame Aqui] - MULTA DA SULAMERiCa,"Um parceiro sul america me ofereceu o seguro a contabilizei onde faço a contabilidade, me ligaram me dizendo que não existia multa",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso de Fisioterapia,"Estamos a pelo menos 10 dias tentando solicitar um reembolso, pelo APP (atualizado) e não conseguimos, sempre dá uma mensagem de e",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso não pago,"Solicitei reembolso de duas consultas (SR:*******), uma no dia 10/11/2022 e outra no dia 17/11/2022, e só recebi o reembolso da pr",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso não efetuado,Depois da Novela do cadastro do banco não consigo receber O reembolso e ja vai fazer mais de 1 mes,Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,reembolso nao pago e motivo alegado nao procede,estou cansado de pedir reembolsos e voces nao pagarem..dando motivo que nao procede.exemplo nos anexos..fiz pedido do ,Resolvido,Há 20 dias,2023-05-06 16:55:19
sulamerica-saude,Pedido de internação,"Estou no hospital desde as 10 da manhã . pediram uma cirurgia de emergência e agora são 19:37 e ainda não me liberaram, toda vez q",Resolvido,Há 20 dias,2023-05-06 16:55:19
sulamerica-saude,Palhaçada do App da SulAmérica,"Boa noite É ,eu tô mais de uma hora tentando fazer o cadastro pelo meu reconhecimento facial e não tô conseguindo faço",Resolvido,Há 20 dias,2023-05-06 16:55:19
sulamerica-saude,Demora na aprovação de cirurgia,"Tenho um procedimento cirúrgico previsto para 20/04/2023 para remoção de um tumor, mas a SulAmérica ainda não deu nenhum retorno d",Resolvido,Há 21 dias,2023-05-06 16:55:19
sulamerica-saude,Solicitação de prévia não respondida,Solicitei em 28/03 uma Prévia de reembolso para procedimentos cirúrgico em 12/04. O prazo de 10 dias úteis se esgotou. Liguei três,Resolvido,Há 21 dias,2023-05-06 16:55:19
sulamerica-saude,Plano Individual,"Tenho o seguro há 30 anos e fui surpreendida de q como meu plano é individual,alguns laboratórios,clínicas e hospitais foram descr",Resolvido,Há 21 dias,2023-05-06 16:55:19
sulamerica-saude,"sul america saude, não gosta de atender seus clientes","perdi cerca de duas horas tentando de todas as formas entrar em contato com o atendimento, mas o site que não funciona, nao me dei",Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,Duas vezes fiz marcação de uma USG no Hospital BANGU e o médico não compareceu,"Simplesmente indignada com meu convênio Sulamerica Saúde, pois no dia 31/03/23, fui até o Hospital BANGU para realizar o exame de ",Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,Dificuldade no reembolso,"Passei por algumas consultas médicas no ano passado e paguei em dinheiro, recebendo o recibo do profissional. Ao tentar pedir o re",Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,Sem cobertura cirúrgica / reembolso e reajustes abusivos,"No final do ano passado, consultei uma prévia de reembolso para uma cirurgia. O plano de saúde apresentou a estimativa, mas após a",Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,Falta de cobertura,Estou grávida de 8 meses e necessitando de fisioterapia pélvica devido a escapes frequentes e incontinência urinária. Busquei aten,Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso negado indevidamente,Minha avó de 80 anos fez uma cirurgia dia 18 de janeiro . Foram encaminhados todos os documentos necessários para prévia de reembo,Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo fazer senha no app,"Contratei o plano odontológico e não consigo informações. Colocam o assistente virtual que não resolve nada, e não consigo a",Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,Problemas no Aplicativo,"Estou há quase 3 meses tentando fazer solicitações de reembolso pelo aplicativo, que sempre funcionou normalmente, mas desde o com",Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,Exame influenza e covid cobertura na região,Qual hospital da região Bragança e atibaia consigo fazer no Promto Socorro exame de covid e influenza com cobertura pelo plano de ,Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,REEMBOLSO TERAPIA PAGO A MENOR,"Eu tenho um convênio da empresa recente da Sul America. Anteriormente o convênio era da Bradesco e era excelente, porém, o correto",Resolvido,Há 22 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo atendimento na rede referenciada,Meu filho tem um encaminhamento para passar com psicólogo infantil. Entrei em contato com os psicólogos listados na rede referenci,Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Preciso de Psicólogo em tela,Sou aposentado por invalidez tenho medo de sair de casa preciso de um Psicólogo em tela,Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso,"Antes de iniciar, informa que essa reclamação terá outras: ANS e no Consumidor.gov.Fiz um pedido de reembolso no 01/02, após",Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Cancelamento de consulta,Por várias vezes estou agendando consulta e com dois meses de antecedência e quando chega na semana da consulta eles enviam um SMS,Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Atraso na análise e autorização,"Estava com uma cirurgia agendada para amanhã, 14/04, para retirar um CA, a guia foi e o pedido, foi enviado ao convênio no dia 03/",Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Implantação /carteirinha,Comprei ontem 12/04 plano odonto fiz opção pelo anual onde diz carência 24 horas após confirmação do pagamento. Recebi email da Su,Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Percentuais de parto normal x cesária por prestador - RJ,Boa tarde.Estou tentando obter a taxa de cesárea x parto normal dos médicos que atendem pelo plano da Sulamérica no Ri,Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Cirurgia sem resposta,"Meu esposo está com a cirurgia agendada para o dia 17/04/23 porém até o momento a Sul America, não fez a liberação da documentação",Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Odisseia para conseguir demonstrativo do I.R.,Estou fazendo a declaração do I.R. da minha família e preciso do demonstrativo da Sulamerica para lançar o plano de saúde da minha,Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Extrato de utilização,"Meu boleto chegou com um valor de coparticipação de R$925,00, no meu app e no site não aparece todo esse valor, estou tentando fal",Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Recusa em aprovação de procedimento médico,"Estou aqui em nome de minha esposa, FATIMA FERNANDES BONIFÁCIO GIARLETI, identificação cliente sul america: *******2, protocolo da",Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,Não respondem a minha solicitação,Entrei com um pedido de autorização prévia dia 09/02 e até hoje não foi resolvido! Tenho direito por lei de fazer abdominoplastia ,Resolvido,Há 23 dias,2023-05-06 16:55:19
sulamerica-saude,REEMBOLSO,"Sou titular do seguro Sulamérica Saúde n (312) *******0, plano antigo não adaptado. Em razão de negativas referentes a alguns proc",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Solicitação de reembolso,"No mês de fevereiro solicitei reembolso de um procedimento cirúrgico que minha esposa fez, passado quase um mês devolveram pedindo",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Canais de informações ineficientes,"Tive vários reembolsos negados. Entrei no APP mas a obtenção de informação é truncada, o app costuma travar, precisa-se entrar em ",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,cancelar o plano,"Eu tinha um plano antigo mudei porque não estava conseguindo pagar, esta mudança foi à aproximadamente 5 meses, agora a Sulamérica",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo falar com nenhum atendente,"Solicitei um reembolso e me enganei ao colocar o valor da consulta.O valor correto é $450,00 e enviei como $45,00.Tenh",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,ATENDIMENTO PÉSSIMO DO HOSPITAL CREDENCIADO,"No dia 04/04/23 precisei utilizar meu convênio para atendimento emergencial,escolhi através do app,Hospitais  credenciados,escolhi",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,EXCESSO DE LIGAÇÕES SEM A MINHA AUTORIZAÇÃO - LIGARAM MAIS DE 8X POR DIA!!,"É sério que há a necessidade de me atrapalhar nos três períodos do dia: manhã, tarde e noite? Recebi mais de 8 ligações, por dia d",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Plano não indica local para tratamento com Câmara Hiperbárica,"Estou em pós cirúrgico, há uma semana tentando retorno do plano sobre onde poderia realizar tratamento em câmara hiperbárica. Em u",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,URGENTE! Autorização de cirurgia,Olá Liguei na semana passada para saber o status da minha autorização e me disseram no atendimento da sulamerica que ela est,Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,O aplicativo não deixa tentar o reembolso,"Boa tarde!Tenho um plano empresarial pela Ambev que é muito bom. Porém aonde estou residindo atualmente, o meu plano não cob",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Contato por telefone IMPOSSÍVEL,Adquiri o plano no mês de Março de 2023 e desde então venho tentando acesso pelo aplicativo Sul América Odonto sem sucesso. Quando,Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Reclamação sul América saude,Estou indignada com a sul América saúde preciso fazer uma marcação de nódulo para cirurgia no dia 19 fiquei esperando dias para el,Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Exame não coberto pela Sul-america saúde,"Preciso fazer um exame relativamente simples que não é coberto pela Sul-america saúde, trata-se de um teste respiratório para H.pi",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,CONTRATEI O PLANO ODONTIOLOGICO E NÃO ME PASSAM OS DADOS DA CARTRIRINHA,"EU EFETUEI O CONTRATO DO PLANO ODONTOLOGICO E CANCELEI UM QUE EU JÁ TINHA PARA CONTRATAR O SULAMERICA, PRECISO USAR IMEDIATAMENTE ",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Atendimento péssimo,Atendimento telefônico falou meu marido ligar e disse não ter outro meio. Chat eu Marcelo entro e diz que tem que ser ,Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso,"Solicitei o reembolso de uma consulta, a sulamerica diz que o pagamento já foi feito. Só que não foi feito. Quero mais informações",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Negativa na autorização de procedimento cirurgico,"Meu pai precisa realizar um procedimento cirúrgico e toda a requisição medica foi aprovada previamente, exceto um procedimento ess",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Demora na aprovação de procedimento,Tenhoartrose no ombro e sofro de dores constantes durante o dia e a noite. Realizei a primeira aplicação de acido hialurônico no o,Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,Pedido de laudos já enviados pela clínica. Demora em liberar o atendimento necessário.,"Venho por meio desta, pedir ajuda para a liberação do procedimento que minha mãe precisa fazer no olho - Tratamento ocular quimiot",Resolvido,Há 24 dias,2023-05-06 16:55:19
sulamerica-saude,URGENTE!!! NAO CONSIGO OBTER O DEMONSTRATIVO DE REEMBOLSO DE 2022 PARA FINS DE DECLARAÇÃO DO IMPOSTO DE RENDA,"Conforme já reclamações semelhantes aqui, entro no site da empresa, fico logada, vejo meus dados, mas quando dou o comando para ob",Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Procedimento negado,Em 14/03/2023 foi solicitada ao convênio pelo ortopedista autorização para minha mãe Vera Noguchi realizar procedimento de infiltr,Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Redes Credenciadas - Falta de atendimento,"Estou grávida de 5 meses sem nenhum atendimento pelo convênio. Minha gestão é de alto risco, mesmo assim não estou tendo cobertura",Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Não aceitam pedido de exame de Nutricionista,"Tentei agendar exames de sangue e o laboratório me informa que o convênio nao aceita pedido de exames de nutricionistas, o que é u",Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo incluir dependente e é impossível falar com atendente.,"Há uns 3 meses tento incluir dependente no app e não consigo. App sempre fora do ar, aparece a msg para entrar em contato com a ce",Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Aplicativo,"Possuo dois planos odonto com a SulAmérica, um deles é pela Qualicorp. Contudo, tentei acesso ao aplicativo para consultar clínica",Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Alteração da cobertura de prestador de serviço A+,Tenho um plano de saúde empresarial o qual adquiri principalmente por ter o laboratório A+ e o hospital BP e tenho ha anos,Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Demora na autorização da cirurgia bariátrica,"No dia 20/03/23 foi solicitada autorização para a cirurgia bariátrica, e no dia 03/04 houve o retorno do convênio solicitand",Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,SAC não segue as normas legais,Para entrar em contato com a Sulamérica Saúde só são disponibilizados canais digitais e os telefones não possuem a opção de falar ,Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso de procedimento - erro,"Toda vez que vou solicitar reembolso de algo pelo app, aparece o erro "" estamos com problemas técnicos, e estamos verificando",Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,EXTRATO DO IR INCOMPLETO,"O extrato para declaração do IR está incompleto, pois traz apenas uma única cooparticipação e eu tve muitas outras, que pode ser c",Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Solicitação de medicamento,"Tenho uma doença crônica e faço tratamento com um imunobiológico, Certolizumabe Pegol (Cimzia), e não estou conseguindo solicitar ",Resolvido,Há 25 dias,2023-05-06 16:55:19
sulamerica-saude,Pagamento de reembolso errados.,"Solicitei a Sulamerica, o reembolso de duas consultas uma no nome da minha esposa, do dia 16/12/2022, conforme protocolo *******78",Resolvido,Há 25 dias,2023-05-06 16:55:19
